cycle,start,busy,done,error,saturation,state,in_valid,in_ready,in_accept,in_index,gate_data,up_data,in_last,lut_index,sigmoid_q0_16,silu_gate_q12_12,out_index,out_valid,out_ready,out_accept,hidden_data,out_last,input_count,output_count,accepted_before
223,0,1,0,0,0,1,1,1,1,0x085,-3553,723,0,456,19282,-1046,0x084,0,1,0,53,0,133,133,133
224,0,1,0,0,0,1,1,1,1,0x086,-1669,637,0,486,26202,-668,0x085,1,1,1,-185,0,134,133,133
225,0,1,0,0,0,1,1,1,1,0x087,-10210,368,0,352,4971,-775,0x086,1,1,1,-104,0,135,134,134
226,0,1,0,0,0,1,1,1,1,0x088,-1006,1663,0,496,28693,-441,0x087,1,1,1,-70,0,136,135,135
227,0,1,0,0,0,1,0,0,0,0x088,-1006,1663,0,496,28693,-441,0x088,1,0,0,-180,0,137,136,136
228,0,1,0,0,0,1,1,1,1,0x089,-456,120,0,505,30978,-216,0x088,1,1,1,-180,0,137,136,136
229,0,1,0,0,0,1,1,1,1,0x08a,1788,-406,0,540,39824,1086,0x089,1,1,1,-7,0,138,137,137
230,0,1,0,0,0,1,0,1,0,0x08a,1788,-406,0,540,39824,1086,0x08a,1,1,1,-108,0,139,138,138
231,0,1,0,0,0,1,1,1,1,0x08b,-6675,-842,0,408,10782,-1099,0x08a,0,1,0,-108,0,139,139,139
232,0,1,0,0,0,1,0,1,0,0x08b,-6675,-842,0,408,10782,-1099,0x08b,1,1,1,225,0,140,139,139
233,0,1,0,0,0,1,1,1,1,0x08c,-2879,-459,0,467,21700,-954,0x08b,0,1,0,225,0,140,140,140
234,0,1,0,0,0,1,1,0,0,0x08d,481,28,0,520,34813,255,0x08c,1,0,0,106,0,141,140,140
235,0,1,0,0,0,1,1,1,1,0x08d,481,28,0,520,34813,255,0x08c,1,1,1,106,0,141,140,140
236,0,1,0,0,0,1,1,1,1,0x08e,-485,684,0,504,30723,-228,0x08d,1,1,1,1,0,142,141,141
237,0,1,0,0,0,1,0,1,0,0x08e,-485,684,0,504,30723,-228,0x08e,1,1,1,-39,0,143,142,142
238,0,1,0,0,0,1,1,1,1,0x08f,-12239,735,0,321,3155,-590,0x08e,0,1,0,-39,0,143,143,143
239,0,1,0,0,0,1,1,1,1,0x090,6024,-2431,0,606,53272,4896,0x08f,1,1,1,-106,0,144,143,143
240,0,1,0,0,0,1,1,1,1,0x091,-2994,-144,0,465,21249,-971,0x090,1,1,1,-2906,0,145,144,144
241,0,1,0,0,0,1,1,0,0,0x092,-182,459,0,509,32000,-89,0x091,1,0,0,34,0,146,145,145
242,0,1,0,0,0,1,1,1,1,0x092,-182,459,0,509,32000,-89,0x091,1,1,1,34,0,146,145,145
243,0,1,0,0,0,1,1,1,1,0x093,1025,1661,0,528,36843,576,0x092,1,1,1,-10,0,147,146,146
244,0,1,0,0,0,1,1,1,1,0x094,-3284,1924,0,461,20362,-1021,0x093,1,1,1,233,0,148,147,147
245,0,1,0,0,0,1,1,1,1,0x095,-4081,-912,0,448,17625,-1098,0x094,1,1,1,-480,0,149,148,148
246,0,1,0,0,0,1,1,1,1,0x096,-5188,-1296,0,431,14418,-1142,0x095,1,1,1,244,0,150,149,149
247,0,1,0,0,0,1,0,1,0,0x096,-5188,-1296,0,431,14418,-1142,0x096,1,1,1,361,0,151,150,150
248,0,1,0,0,0,1,1,1,1,0x097,-5408,482,0,428,13898,-1147,0x096,0,0,0,361,0,151,151,151
249,0,1,0,0,0,1,1,1,1,0x098,438,1640,0,519,34558,230,0x097,1,1,1,-135,0,152,151,151
250,0,1,0,0,0,1,1,1,1,0x099,-3013,769,0,465,21249,-977,0x098,1,1,1,92,0,153,152,152
251,0,1,0,0,0,1,1,1,1,0x09a,-5123,1863,0,432,14595,-1141,0x099,1,1,1,-184,0,154,153,153
252,0,1,0,0,0,1,0,1,0,0x09a,-5123,1863,0,432,14595,-1141,0x09a,1,1,1,-519,0,155,154,154
253,0,1,0,0,0,1,1,1,1,0x09b,-5119,-1865,0,432,14595,-1141,0x09a,0,1,0,-519,0,155,155,155
254,0,1,0,0,0,1,1,1,1,0x09c,-2759,347,0,469,22156,-933,0x09b,1,1,1,519,0,156,155,155
255,0,1,0,0,0,1,1,0,0,0x09d,-58,850,0,511,32512,-29,0x09c,1,0,0,-80,0,157,156,156
256,0,1,0,0,0,1,1,1,1,0x09d,-58,850,0,511,32512,-29,0x09c,1,1,1,-80,0,157,156,156
257,0,1,0,0,0,1,0,1,0,0x09d,-58,850,0,511,32512,-29,0x09d,1,1,1,-7,0,158,157,157
258,0,1,0,0,0,1,1,1,1,0x09e,-3967,-463,0,450,18031,-1092,0x09d,0,1,0,-7,0,158,158,158
259,0,1,0,0,0,1,1,1,1,0x09f,-7038,-949,0,402,9964,-1071,0x09e,1,1,1,123,0,159,158,158
260,0,1,0,0,0,1,1,1,1,0x0a0,-4835,715,0,436,15316,-1130,0x09f,1,1,1,248,0,160,159,159
261,0,1,0,0,0,1,1,1,1,0x0a1,-3943,1835,0,450,18031,-1085,0x0a0,1,1,1,-198,0,161,160,160
262,0,1,0,0,0,1,0,0,0,0x0a1,-3943,1835,0,450,18031,-1085,0x0a1,1,0,0,-487,0,162,161,161
263,0,1,0,0,0,1,1,1,1,0x0a2,112,-1054,0,514,33280,56,0x0a1,1,1,1,-487,0,162,161,161
264,0,1,0,0,0,1,0,0,0,0x0a2,112,-1054,0,514,33280,56,0x0a2,1,0,0,-15,0,163,162,162
265,0,1,0,0,0,1,1,1,1,0x0a3,-2419,-1110,0,474,23316,-861,0x0a2,1,1,1,-15,0,163,162,162
266,0,1,0,0,0,1,1,1,1,0x0a4,-2522,-829,0,473,23082,-889,0x0a3,1,1,1,233,0,164,163,163
267,0,1,0,0,0,1,0,1,0,0x0a4,-2522,-829,0,473,23082,-889,0x0a4,1,1,1,179,0,165,164,164
268,0,1,0,0,0,1,1,1,1,0x0a5,90,-1664,0,513,33024,45,0x0a4,0,1,0,179,0,165,165,165
269,0,1,0,0,0,1,1,0,0,0x0a6,-2030,40,0,480,24743,-767,0x0a5,1,0,0,-19,0,166,165,165
270,0,1,0,0,0,1,1,1,1,0x0a6,-2030,40,0,480,24743,-767,0x0a5,1,1,1,-19,0,166,165,165
271,0,1,0,0,0,1,1,1,1,0x0a7,-6084,613,0,417,12109,-1125,0x0a6,1,1,1,-8,0,167,166,166
272,0,1,0,0,0,1,0,1,0,0x0a7,-6084,613,0,417,12109,-1125,0x0a7,1,1,1,-169,0,168,167,167
273,0,1,0,0,0,1,1,1,1,0x0a8,-2722,-165,0,469,22156,-921,0x0a7,0,1,0,-169,0,168,168,168
274,0,1,0,0,0,1,1,1,1,0x0a9,-3170,-3574,0,462,20582,-996,0x0a8,1,1,1,37,0,169,168,168
275,0,1,0,0,0,1,1,1,1,0x0aa,1405,232,0,534,38345,822,0x0a9,1,1,1,869,0,170,169,169
276,0,1,0,0,0,1,1,0,0,0x0ab,-10989,689,0,340,4176,-701,0x0aa,1,0,0,46,0,171,170,170
277,0,1,0,0,0,1,1,1,1,0x0ab,-10989,689,0,340,4176,-701,0x0aa,1,1,1,46,0,171,170,170
278,0,1,0,0,0,1,1,1,1,0x0ac,-196,-2572,0,509,32000,-96,0x0ab,1,1,1,-118,0,172,171,171
279,0,1,0,0,0,1,1,1,1,0x0ad,-2891,-1804,0,467,21700,-958,0x0ac,1,1,1,60,0,173,172,172
280,0,1,0,0,0,1,1,1,1,0x0ae,-1681,303,0,486,26202,-673,0x0ad,1,1,1,421,0,174,173,173
281,0,1,0,0,0,1,0,1,0,0x0ae,-1681,303,0,486,26202,-673,0x0ae,1,1,1,-50,0,175,174,174
282,0,1,0,0,0,1,0,1,0,0x0ae,-1681,303,0,486,26202,-673,0x0ae,0,1,0,-50,0,175,175,175
283,0,1,0,0,0,1,1,1,1,0x0af,-2748,-349,0,469,22156,-930,0x0ae,0,0,0,-50,0,175,175,175
284,0,1,0,0,0,1,1,1,1,0x0b0,-8960,-919,0,372,6611,-904,0x0af,1,1,1,79,0,176,175,175
285,0,1,0,0,0,1,1,1,1,0x0b1,-3,2519,0,512,32768,-2,0x0b0,1,1,1,202,0,177,176,176
286,0,1,0,0,0,1,1,1,1,0x0b2,-12857,-11555,0,311,2717,-534,0x0b1,1,1,1,-2,0,178,177,177
287,0,1,0,0,0,1,0,0,0,0x0b2,-12857,-11555,0,311,2717,-534,0x0b2,1,0,0,1506,0,179,178,178
288,0,1,0,0,0,1,1,1,1,0x0b3,-4964,569,0,434,14952,-1133,0x0b2,1,1,1,1506,0,179,178,178
289,0,1,0,0,0,1,1,1,1,0x0b4,-309,1490,0,507,31489,-149,0x0b3,1,1,1,-158,0,180,179,179
290,0,1,0,0,0,1,1,0,0,0x0b5,2011,-413,0,543,40552,1244,0x0b4,1,0,0,-55,0,181,180,180
291,0,1,0,0,0,1,1,1,1,0x0b5,2011,-413,0,543,40552,1244,0x0b4,1,1,1,-55,0,181,180,180
292,0,1,0,0,0,1,0,1,0,0x0b5,2011,-413,0,543,40552,1244,0x0b5,1,1,1,-126,0,182,181,181
293,0,1,0,0,0,1,1,1,1,0x0b6,-5994,-1182,0,418,12264,-1122,0x0b5,0,1,0,-126,0,182,182,182
294,0,1,0,0,0,1,1,1,1,0x0b7,431,1866,0,519,34558,227,0x0b6,1,1,1,323,0,183,182,182
295,0,1,0,0,0,1,1,1,1,0x0b8,-4117,878,0,448,17625,-1108,0x0b7,1,1,1,103,0,184,183,183
296,0,1,0,0,0,1,1,1,1,0x0b9,-7784,464,0,390,8481,-1008,0x0b8,1,1,1,-238,0,185,184,184
297,0,1,0,0,0,1,0,0,0,0x0b9,-7784,464,0,390,8481,-1008,0x0b9,1,0,0,-115,0,186,185,185
298,0,1,0,0,0,1,0,1,0,0x0b9,-7784,464,0,390,8481,-1008,0x0b9,1,1,1,-115,0,186,185,185
299,0,1,0,0,0,1,1,1,1,0x0ba,-14719,51,0,282,1754,-394,0x0b9,0,1,0,-115,0,186,186,186
300,0,1,0,0,0,1,1,1,1,0x0bb,-11040,387,0,340,4176,-704,0x0ba,1,1,1,-5,0,187,186,186
301,0,1,0,0,0,1,1,1,1,0x0bc,-3175,364,0,462,20582,-998,0x0bb,1,1,1,-67,0,188,187,187
302,0,1,0,0,0,1,0,1,0,0x0bc,-3175,364,0,462,20582,-998,0x0bc,1,1,1,-89,0,189,188,188
303,0,1,0,0,0,1,1,1,1,0x0bd,-7436,378,0,396,9197,-1044,0x0bc,0,1,0,-89,0,189,189,189
304,0,1,0,0,0,1,1,0,0,0x0be,-1265,281,0,492,27689,-535,0x0bd,1,0,0,-97,0,190,189,189
305,0,1,0,0,0,1,1,1,1,0x0be,-1265,281,0,492,27689,-535,0x0bd,1,1,1,-97,0,190,189,189
306,0,1,0,0,0,1,1,1,1,0x0bf,-2309,525,0,476,23788,-839,0x0be,1,1,1,-37,0,191,190,190
307,0,1,0,0,0,1,0,1,0,0x0bf,-2309,525,0,476,23788,-839,0x0bf,1,1,1,-108,0,192,191,191
308,0,1,0,0,0,1,1,1,1,0x0c0,-11487,1096,0,333,3768,-661,0x0bf,0,1,0,-108,0,192,192,192
309,0,1,0,0,0,1,1,1,1,0x0c1,-9831,-735,0,358,5420,-814,0x0c0,1,1,1,-177,0,193,192,192
310,0,1,0,0,0,1,1,0,0,0x0c2,-889,-1712,0,498,29198,-397,0x0c1,1,0,0,146,0,194,193,193
311,0,1,0,0,0,1,1,0,0,0x0c2,-889,-1712,0,498,29198,-397,0x0c1,1,0,0,146,0,194,193,193
312,0,1,0,0,0,1,1,1,1,0x0c2,-889,-1712,0,498,29198,-397,0x0c1,1,1,1,146,0,194,193,193
313,0,1,0,0,0,1,1,1,1,0x0c3,-12940,1489,0,310,2677,-529,0x0c2,1,1,1,165,0,195,194,194
314,0,1,0,0,0,1,1,1,1,0x0c4,-14148,-3378,0,291,2010,-434,0x0c3,1,1,1,-193,0,196,195,195
315,0,1,0,0,0,1,0,1,0,0x0c4,-14148,-3378,0,291,2010,-434,0x0c4,1,1,1,357,0,197,196,196
316,0,1,0,0,0,1,1,1,1,0x0c5,-1654,-5356,0,486,26202,-662,0x0c4,0,1,0,357,0,197,197,197
317,0,1,0,0,0,1,0,1,0,0x0c5,-1654,-5356,0,486,26202,-662,0x0c5,1,1,1,865,0,198,197,197
318,0,1,0,0,0,1,1,1,1,0x0c6,-8529,362,0,379,7290,-949,0x0c5,0,0,0,865,0,198,198,198
319,0,1,0,0,0,1,1,1,1,0x0c7,-5809,1382,0,421,12738,-1130,0x0c6,1,1,1,-84,0,199,198,198
320,0,1,0,0,0,1,1,1,1,0x0c8,-2263,-319,0,477,24025,-830,0x0c7,1,1,1,-382,0,200,199,199
321,0,1,0,0,0,1,1,1,1,0x0c9,-9969,-3238,0,356,5266,-802,0x0c8,1,1,1,64,0,201,200,200
322,0,1,0,0,0,1,0,1,0,0x0c9,-9969,-3238,0,356,5266,-802,0x0c9,1,1,1,634,0,202,201,201
323,0,1,0,0,0,1,1,1,1,0x0ca,273,2672,0,516,33792,140,0x0c9,0,1,0,634,0,202,202,202
324,0,1,0,0,0,1,1,1,1,0x0cb,-1930,163,0,482,25226,-743,0x0ca,1,1,1,91,0,203,202,202
325,0,1,0,0,0,1,1,0,0,0x0cc,1443,-598,0,535,38593,849,0x0cb,1,0,0,-30,0,204,203,203
326,0,1,0,0,0,1,1,1,1,0x0cc,1443,-598,0,535,38593,849,0x0cb,1,1,1,-30,0,204,203,203
327,0,1,0,0,0,1,0,1,0,0x0cc,1443,-598,0,535,38593,849,0x0cc,1,1,1,-124,0,205,204,204
328,0,1,0,0,0,1,1,1,1,0x0cd,-757,2067,0,500,29705,-344,0x0cc,0,1,0,-124,0,205,205,205
329,0,1,0,0,0,1,1,1,1,0x0ce,-1499,-1333,0,489,26943,-617,0x0cd,1,1,1,-174,0,206,205,205
330,0,1,0,0,0,1,1,1,1,0x0cf,11033,4193,0,684,61360,10329,0x0ce,1,1,1,200,0,207,206,206
331,0,1,0,0,0,1,1,1,1,0x0d0,-1027,-645,0,496,28693,-450,0x0cf,1,1,1,10573,0,208,207,207
332,0,1,0,0,0,1,0,0,0,0x0d0,-1027,-645,0,496,28693,-450,0x0d0,1,0,0,70,0,209,208,208
333,0,1,0,0,0,1,1,0,0,0x0d1,-3342,-65,0,460,20143,-1028,0x0d0,1,0,0,70,0,209,208,208
334,0,1,0,0,0,1,1,1,1,0x0d1,-3342,-65,0,460,20143,-1028,0x0d0,1,1,1,70,0,209,208,208
335,0,1,0,0,0,1,1,1,1,0x0d2,1747,234,0,539,39579,1055,0x0d1,1,1,1,16,0,210,209,209
336,0,1,0,0,0,1,1,1,1,0x0d3,-4430,-394,0,443,16637,-1125,0x0d2,1,1,1,60,0,211,210,210
337,0,1,0,0,0,1,0,1,0,0x0d3,-4430,-394,0,443,16637,-1125,0x0d3,1,1,1,108,0,212,211,211
338,0,1,0,0,0,1,1,1,1,0x0d4,-119,-2732,0,510,32256,-59,0x0d3,0,1,0,108,0,212,212,212
339,0,1,0,0,0,1,1,0,0,0x0d5,-2433,730,0,474,23316,-866,0x0d4,1,0,0,39,0,213,212,212
340,0,1,0,0,0,1,1,1,1,0x0d5,-2433,730,0,474,23316,-866,0x0d4,1,1,1,39,0,213,212,212
341,0,1,0,0,0,1,1,1,1,0x0d6,-5168,-649,0,431,14418,-1137,0x0d5,1,1,1,-155,0,214,213,213
342,0,1,0,0,0,1,0,1,0,0x0d6,-5168,-649,0,431,14418,-1137,0x0d6,1,1,1,180,0,215,214,214
343,0,1,0,0,0,1,1,1,1,0x0d7,-6995,-1123,0,403,10096,-1078,0x0d6,0,1,0,180,0,215,215,215
344,0,1,0,0,0,1,1,1,1,0x0d8,-2854,-658,0,467,21700,-946,0x0d7,1,1,1,295,0,216,215,215
345,0,1,0,0,0,1,1,1,1,0x0d9,-2426,1486,0,474,23316,-864,0x0d8,1,1,1,151,0,217,216,216
346,0,1,0,0,0,1,1,0,0,0x0da,-5354,101,0,428,13898,-1136,0x0d9,1,0,0,-314,0,218,217,217
347,0,1,0,0,0,1,1,1,1,0x0da,-5354,101,0,428,13898,-1136,0x0d9,1,1,1,-314,0,218,217,217
348,0,1,0,0,0,1,1,1,1,0x0db,-3096,-753,0,464,21025,-994,0x0da,1,1,1,-29,0,219,218,218
349,0,1,0,0,0,1,0,1,0,0x0db,-3096,-753,0,464,21025,-994,0x0db,1,1,1,182,0,220,219,219
350,0,1,0,0,0,1,1,1,1,0x0dc,-2730,-182,0,469,22156,-923,0x0db,0,1,0,182,0,220,220,220
351,0,1,0,0,0,1,1,1,1,0x0dd,-1517,-3062,0,488,26695,-618,0x0dc,1,1,1,41,0,221,220,220
352,0,1,0,0,0,1,0,1,0,0x0dd,-1517,-3062,0,488,26695,-618,0x0dd,1,1,1,461,0,222,221,221
353,0,1,0,0,0,1,1,1,1,0x0de,-9608,-191,0,362,5739,-842,0x0dd,0,0,0,461,0,222,222,222
354,0,1,0,0,0,1,1,1,1,0x0df,-2327,723,0,476,23788,-845,0x0de,1,1,1,39,0,223,222,222
355,0,1,0,0,0,1,1,1,1,0x0e0,-140,-764,0,510,32256,-69,0x0df,1,1,1,-150,0,224,223,223
356,0,1,0,0,0,1,1,0,0,0x0e1,-3201,775,0,462,20582,-1006,0x0e0,1,0,0,12,0,225,224,224
357,0,1,0,0,0,1,1,1,1,0x0e1,-3201,775,0,462,20582,-1006,0x0e0,1,1,1,12,0,225,224,224
358,0,1,0,0,0,1,1,1,1,0x0e2,-8820,179,0,374,6799,-916,0x0e1,1,1,1,-191,0,226,225,225
359,0,1,0,0,0,1,1,1,1,0x0e3,2212,1712,0,547,41511,1401,0x0e2,1,1,1,-41,0,227,226,226
360,0,1,0,0,0,1,1,0,0,0x0e4,-7323,224,0,398,9447,-1056,0x0e3,1,0,0,585,0,228,227,227
361,0,1,0,0,0,1,1,1,1,0x0e4,-7323,224,0,398,9447,-1056,0x0e3,1,1,1,585,0,228,227,227
362,0,1,0,0,0,1,0,1,0,0x0e4,-7323,224,0,398,9447,-1056,0x0e4,1,1,1,-58,0,229,228,228
363,0,1,0,0,0,1,1,1,1,0x0e5,-6824,1159,0,405,10366,-1080,0x0e4,0,1,0,-58,0,229,229,229
364,0,1,0,0,0,1,1,1,1,0x0e6,-357,940,0,506,31233,-171,0x0e5,1,1,1,-306,0,230,229,229
365,0,1,0,0,0,1,1,1,1,0x0e7,-4343,-1188,0,444,16832,-1116,0x0e6,1,1,1,-40,0,231,230,230
366,0,1,0,0,0,1,0,1,0,0x0e7,-4343,-1188,0,444,16832,-1116,0x0e7,1,1,1,323,0,232,231,231
367,0,1,0,0,0,1,0,1,0,0x0e7,-4343,-1188,0,444,16832,-1116,0x0e7,0,0,0,323,0,232,232,232
368,0,1,0,0,0,1,1,1,1,0x0e8,-5424,460,0,427,13728,-1137,0x0e7,0,1,0,323,0,232,232,232
369,0,1,0,0,0,1,1,1,1,0x0e9,-2117,-509,0,479,24502,-792,0x0e8,1,1,1,-128,0,233,232,232
370,0,1,0,0,0,1,1,1,1,0x0ea,-2204,-69,0,478,24263,-816,0x0e9,1,1,1,98,0,234,233,233
371,0,1,0,0,0,1,1,1,1,0x0eb,-2594,130,0,471,22617,-896,0x0ea,1,1,1,13,0,235,234,234
372,0,1,0,0,0,1,0,1,0,0x0eb,-2594,130,0,471,22617,-896,0x0eb,1,1,1,-29,0,236,235,235
373,0,1,0,0,0,1,1,1,1,0x0ec,-3163,2792,0,463,20803,-1005,0x0eb,0,1,0,-29,0,236,236,236
374,0,1,0,0,0,1,1,0,0,0x0ed,-5415,46,0,427,13728,-1135,0x0ec,1,0,0,-686,0,237,236,236
375,0,1,0,0,0,1,1,1,1,0x0ed,-5415,46,0,427,13728,-1135,0x0ec,1,1,1,-686,0,237,236,236
376,0,1,0,0,0,1,1,1,1,0x0ee,-4207,-1006,0,446,17226,-1106,0x0ed,1,1,1,-13,0,238,237,237
377,0,1,0,0,0,1,0,1,0,0x0ee,-4207,-1006,0,446,17226,-1106,0x0ee,1,1,1,271,0,239,238,238
378,0,1,0,0,0,1,1,1,1,0x0ef,-4929,-1050,0,435,15134,-1139,0x0ee,0,1,0,271,0,239,239,239
379,0,1,0,0,0,1,1,0,0,0x0f0,-1516,-1099,0,488,26695,-618,0x0ef,1,0,0,291,0,240,239,239
380,0,1,0,0,0,1,1,1,1,0x0f0,-1516,-1099,0,488,26695,-618,0x0ef,1,1,1,291,0,240,239,239
381,0,1,0,0,0,1,1,0,0,0x0f1,-3161,1134,0,463,20803,-1004,0x0f0,1,0,0,165,0,241,240,240
382,0,1,0,0,0,1,1,1,1,0x0f1,-3161,1134,0,463,20803,-1004,0x0f0,1,1,1,165,0,241,240,240
383,0,1,0,0,0,1,0,1,0,0x0f1,-3161,1134,0,463,20803,-1004,0x0f1,1,1,1,-278,0,242,241,241
384,0,1,0,0,0,1,1,1,1,0x0f2,-8844,-1036,0,374,6799,-918,0x0f1,0,1,0,-278,0,242,242,242
385,0,1,0,0,0,1,1,1,1,0x0f3,-3377,-800,0,459,19926,-1027,0x0f2,1,1,1,232,0,243,242,242
386,0,1,0,0,0,1,1,1,1,0x0f4,-7416,-725,0,396,9197,-1041,0x0f3,1,1,1,200,0,244,243,243
387,0,1,0,0,0,1,0,1,0,0x0f4,-7416,-725,0,396,9197,-1041,0x0f4,1,1,1,184,0,245,244,244
388,0,1,0,0,0,1,1,1,1,0x0f5,-12561,-1494,0,316,2928,-562,0x0f4,0,0,0,184,0,245,245,245
389,0,1,0,0,0,1,1,1,1,0x0f6,-2321,888,0,476,23788,-843,0x0f5,1,1,1,204,0,246,245,245
390,0,1,0,0,0,1,1,1,1,0x0f7,-1155,54,0,494,28190,-497,0x0f6,1,1,1,-183,0,247,246,246
391,0,1,0,0,0,1,1,1,1,0x0f8,-3300,1328,0,460,20143,-1015,0x0f7,1,1,1,-7,0,248,247,247
392,0,1,0,0,0,1,0,1,0,0x0f8,-3300,1328,0,460,20143,-1015,0x0f8,1,1,1,-330,0,249,248,248
393,0,1,0,0,0,1,1,1,1,0x0f9,-2033,896,0,480,24743,-768,0x0f8,0,1,0,-330,0,249,249,249
394,0,1,0,0,0,1,1,1,1,0x0fa,-3660,-1253,0,455,19070,-1066,0x0f9,1,1,1,-168,0,250,249,249
395,0,1,0,0,0,1,1,0,0,0x0fb,-11730,-2151,0,329,3552,-636,0x0fa,1,0,0,326,0,251,250,250
396,0,1,0,0,0,1,1,1,1,0x0fb,-11730,-2151,0,329,3552,-636,0x0fa,1,1,1,326,0,251,250,250
397,0,1,0,0,0,1,0,1,0,0x0fb,-11730,-2151,0,329,3552,-636,0x0fb,1,1,1,333,0,252,251,251
398,0,1,0,0,0,1,1,1,1,0x0fc,-3001,49,0,465,21249,-974,0x0fb,0,1,0,333,0,252,252,252
399,0,1,0,0,0,1,1,1,1,0x0fd,-5379,-1916,0,428,13898,-1141,0x0fc,1,1,1,-12,0,253,252,252
400,0,1,0,0,0,1,0,1,0,0x0fd,-5379,-1916,0,428,13898,-1141,0x0fd,1,1,1,533,0,254,253,253
401,0,1,0,0,0,1,1,1,1,0x0fe,-3101,1158,0,464,21025,-995,0x0fd,0,1,0,533,0,254,254,254
402,0,1,0,0,0,1,0,0,0,0x0fe,-3101,1158,0,464,21025,-995,0x0fe,1,0,0,-282,0,255,254,254
403,0,1,0,0,0,1,1,1,1,0x0ff,-6730,-735,0,407,10642,-1093,0x0fe,1,1,1,-282,0,255,254,254
404,0,1,0,0,0,1,1,1,1,0x100,-2988,-332,0,465,21249,-969,0x0ff,1,1,1,196,0,256,255,255
405,0,1,0,0,0,1,1,1,1,0x101,-4395,826,0,443,16637,-1116,0x100,1,1,1,78,0,257,256,256
406,0,1,0,0,0,1,1,1,1,0x102,-2243,355,0,477,24025,-823,0x101,1,1,1,-226,0,258,257,257
407,0,1,0,0,0,1,0,1,0,0x102,-2243,355,0,477,24025,-823,0x102,1,1,1,-72,0,259,258,258
408,0,1,0,0,0,1,1,1,1,0x103,886,1416,0,526,36338,491,0x102,0,1,0,-72,0,259,259,259
409,0,1,0,0,0,1,1,0,0,0x104,-7533,288,0,394,8953,-1030,0x103,1,0,0,169,0,260,259,259
410,0,1,0,0,0,1,1,1,1,0x104,-7533,288,0,394,8953,-1030,0x103,1,1,1,169,0,260,259,259
411,0,1,0,0,0,1,1,1,1,0x105,-4754,1362,0,438,15686,-1138,0x104,1,1,1,-73,0,261,260,260
412,0,1,0,0,0,1,0,1,0,0x105,-4754,1362,0,438,15686,-1138,0x105,1,1,1,-379,0,262,261,261
413,0,1,0,0,0,1,1,1,1,0x106,-1754,-1975,0,485,25957,-695,0x105,0,1,0,-379,0,262,262,262
414,0,1,0,0,0,1,1,1,1,0x107,-3013,-308,0,465,21249,-977,0x106,1,1,1,335,0,263,262,262
415,0,1,0,0,0,1,1,1,1,0x108,109,1536,0,514,33280,55,0x107,1,1,1,73,0,264,263,263
416,0,1,0,0,0,1,1,0,0,0x109,-5004,1249,0,434,14952,-1142,0x108,1,0,0,20,0,265,264,264
417,0,1,0,0,0,1,1,1,1,0x109,-5004,1249,0,434,14952,-1142,0x108,1,1,1,20,0,265,264,264
418,0,1,0,0,0,1,1,1,1,0x10a,-3016,1277,0,465,21249,-978,0x109,1,1,1,-349,0,266,265,265
419,0,1,0,0,0,1,1,1,1,0x10b,-3804,347,0,453,18650,-1083,0x10a,1,1,1,-305,0,267,266,266
420,0,1,0,0,0,1,1,1,1,0x10c,-1185,-1166,0,493,27939,-506,0x10b,1,1,1,-92,0,268,267,267
421,0,1,0,0,0,1,1,1,1,0x10d,-674,-625,0,501,29959,-309,0x10c,1,1,1,144,0,269,268,268
422,0,1,0,0,0,1,0,1,0,0x10d,-674,-625,0,501,29959,-309,0x10d,1,1,1,47,0,270,269,269
423,0,1,0,0,0,1,1,1,1,0x10e,511,-1114,0,520,34813,271,0x10d,0,0,0,47,0,270,270,270
424,0,1,0,0,0,1,1,1,1,0x10f,-2970,824,0,466,21474,-974,0x10e,1,1,1,-74,0,271,270,270
425,0,1,0,0,0,1,1,0,0,0x110,-5014,2001,0,434,14952,-1144,0x10f,1,0,0,-196,0,272,271,271
426,0,1,0,0,0,1,1,1,1,0x110,-5014,2001,0,434,14952,-1144,0x10f,1,1,1,-196,0,272,271,271
427,0,1,0,0,0,1,0,1,0,0x110,-5014,2001,0,434,14952,-1144,0x110,1,1,1,-559,0,273,272,272
428,0,1,0,0,0,1,1,1,1,0x111,-491,1018,0,504,30723,-231,0x110,0,1,0,-559,0,273,273,273
429,0,1,0,0,0,1,1,1,1,0x112,-770,-2418,0,500,29705,-350,0x111,1,1,1,-58,0,274,273,273
430,0,1,0,0,0,1,1,0,0,0x113,-1849,-292,0,483,25468,-719,0x112,1,0,0,206,0,275,274,274
431,0,1,0,0,0,1,1,1,1,0x113,-1849,-292,0,483,25468,-719,0x112,1,1,1,206,0,275,274,274
432,0,1,0,0,0,1,0,1,0,0x113,-1849,-292,0,483,25468,-719,0x113,1,1,1,51,0,276,275,275
433,0,1,0,0,0,1,1,1,1,0x114,-6796,-1187,0,406,10503,-1090,0x113,0,1,0,51,0,276,276,276
434,0,1,0,0,0,1,0,1,0,0x114,-6796,-1187,0,406,10503,-1090,0x114,1,1,1,315,0,277,276,276
435,0,1,0,0,0,1,1,1,1,0x115,-2782,2182,0,469,22156,-941,0x114,0,1,0,315,0,277,277,277
436,0,1,0,0,0,1,1,1,1,0x116,-4245,-341,0,446,17226,-1116,0x115,1,1,1,-502,0,278,277,277
437,0,1,0,0,0,1,0,0,0,0x116,-4245,-341,0,446,17226,-1116,0x116,1,0,0,92,0,279,278,278
